Cell Line,Inhibitor,Run,Stimulus,Timepoint,AB1,AB2,AB3,AB4,AB5,AB6,AB7,AB8,AB9,AB10,AB11,AB12,AB13,AB14,AB15,AB16,AB17,AB18,AB19,AB20
inSilico,INH2,A,loLIG2,30min,450.793549,436.045214,453.489482,535.742901,427.937636,467.53765,456.394141,513.825111,491.2696,505.089872,531.322915,467.080501,476.836382,589.748791,511.882757,475.810024,442.241216,810.296517,520.046496,516.865354
inSilico,INH2,B,loLIG2,30min,499.599201,470.26616,459.570988,615.18286,515.713867,510.989343,501.390869,476.608635,536.443083,579.989572,515.623296,432.787576,487.204329,597.519012,496.626691,424.038042,526.557987,806.114679,527.440242,461.411201
inSilico,INH2,C,loLIG2,30min,431.315093,471.099065,514.504758,613.202697,372.94815,459.101311,488.446591,432.801891,584.544606,599.480987,505.669602,496.581839,476.794706,552.958159,391.348522,555.605974,525.17199,809.659239,560.552194,488.688397
inSilico,INH2,A,hiLIG2,30min,376.375156,469.981184,487.046866,630.929247,422.529348,477.82314,441.937293,475.194592,478.919926,475.035155,519.530111,439.567436,597.260047,527.767288,495.638077,434.598055,426.328523,848.062128,467.491158,423.241498
inSilico,INH2,B,hiLIG2,30min,446.026481,455.378249,424.880536,582.243596,434.248071,498.674571,487.26194,484.900468,481.163926,503.30023,646.395337,441.434754,511.080687,638.1505,512.512205,513.804823,503.989929,802.519121,521.271188,470.733027
inSilico,INH2,C,hiLIG2,30min,459.236777,423.462223,416.401011,607.139915,474.287809,431.905827,399.195096,491.09686,618.475441,491.362079,469.292262,507.514068,523.191712,587.781545,487.214354,432.700938,497.114271,783.415548,569.11873,486.976484
inSilico,INH3,A,loLIG2,30min,623.44495,515.608996,504.114799,521.399755,483.987364,426.203843,477.235693,426.612885,525.208106,472.476066,623.398144,479.889192,578.291566,500.564507,421.879139,400.476475,474.070524,814.146265,418.747385,545.845777
inSilico,INH3,B,loLIG2,30min,656.251936,529.849921,491.038218,507.225919,378.659457,511.250818,434.768794,584.742066,605.437816,457.217949,506.111357,487.71583,515.232819,424.890082,469.662791,494.955769,481.296271,754.537879,457.599228,516.580345
inSilico,INH3,C,loLIG2,30min,537.622127,530.276208,486.663197,459.413209,449.312863,420.616766,408.846293,495.176335,530.623625,439.144792,576.343051,468.623633,458.610918,475.508219,529.365756,442.34078,365.220734,660.253067,475.762443,582.302924
inSilico,INH3,A,hiLIG2,30min,663.291365,1306.995844,489.664558,453.181546,613.817709,479.535964,481.572117,468.574747,469.74169,599.5583,531.432766,396.573063,601.922551,479.288642,435.760557,564.412255,507.434941,824.214454,448.266891,1415.638236
inSilico,INH3,B,hiLIG2,30min,652.760924,1312.19784,514.026882,443.64699,519.002066,540.73572,497.951728,516.70887,531.595124,617.339131,561.562135,453.533341,582.002699,425.745496,439.609777,517.820014,465.075059,807.121307,450.11341,1306.837325
inSilico,INH3,C,hiLIG2,30min,690.978802,1414.77073,467.524841,465.279671,510.427557,454.077288,440.718325,498.460908,452.26058,539.383024,487.772333,450.375269,455.764721,403.005869,478.494905,513.865868,423.245055,842.202362,415.077458,1351.038737
inSilico,,A,loLIG1+loLIG2,30min,627.18003,477.914297,490.048443,581.411601,495.508081,451.75833,429.465062,455.903345,457.252546,523.709914,643.158866,535.616721,587.824852,593.928709,444.045591,461.180412,469.964888,786.681119,516.763457,583.401708
inSilico,,B,loLIG1+loLIG2,30min,610.818541,522.254023,452.570068,565.332346,548.089074,511.20719,496.189886,490.85054,475.637416,530.870059,581.587926,471.914043,493.346634,601.196041,506.876176,424.625797,379.651967,755.301826,541.310535,417.443084
inSilico,,C,loLIG1+loLIG2,30min,688.225604,514.901882,424.521956,693.954291,524.251563,399.232681,429.112441,490.866465,630.166962,513.266887,558.695169,409.313668,582.900109,589.978139,429.291438,511.658742,457.025505,795.49964,510.437172,522.384868
inSilico,,A,hiLIG1+hiLIG2,30min,533.147339,504.485957,454.791302,568.108552,1065.942988,464.916388,951.572859,503.448625,530.37752,1307.876258,536.92336,905.440469,537.671426,734.091001,799.015561,560.381827,1153.741873,709.195693,654.47223,740.438835
inSilico,,B,hiLIG1+hiLIG2,30min,669.150236,510.106701,443.425358,597.301654,928.96731,470.190219,1051.993379,466.149606,564.998904,1106.617448,621.66029,752.45143,581.505381,761.076049,744.657734,509.23941,1011.09975,940.58612,733.687343,714.54904
inSilico,,C,hiLIG1+hiLIG2,30min,639.432851,460.574657,547.472108,556.130464,991.803215,406.633084,938.588905,557.947113,512.810267,1133.584608,610.349095,916.813185,551.515234,719.532049,825.283792,401.124089,946.70232,795.698505,691.866437,702.857604
inSilico,,A,hiLIG1+loLIG2,30min,580.982092,440.27445,447.842626,546.939568,933.29278,455.898411,909.24634,555.938701,563.429193,610.243609,599.439758,845.388555,562.010943,765.08282,918.016248,431.4699,955.101755,752.011943,678.698747,488.289264
inSilico,,B,hiLIG1+loLIG2,30min,653.543819,504.833911,469.877256,462.122467,918.353984,464.47654,860.042255,440.330513,552.02459,569.661479,636.183914,902.226067,545.116658,706.198288,924.371858,411.405595,1036.33487,887.393294,712.075956,544.299421
inSilico,,C,hiLIG1+loLIG2,30min,602.313997,484.57044,403.612487,486.836619,945.514636,474.182223,923.619062,476.96726,433.104175,675.072809,522.608137,872.271303,554.702797,766.485271,907.098723,467.207021,1242.706303,881.279991,839.436912,548.041288
inSilico,,A,loLIG1+hiLIG2,30min,557.572399,911.386118,489.867956,555.778218,509.080147,452.361502,518.280242,503.898057,521.073752,956.656017,569.853068,466.181842,449.392683,637.311028,525.195948,408.78355,475.947487,795.018996,592.721777,827.736232
inSilico,,B,loLIG1+hiLIG2,30min,609.851236,866.464657,513.765689,559.992507,464.729159,469.211214,407.679332,497.869894,537.647062,1099.308709,488.695978,495.267558,504.081175,703.987269,516.562581,464.676037,495.327207,947.661122,506.539821,831.04571
inSilico,,C,loLIG1+hiLIG2,30min,718.531438,886.287872,461.100602,613.202308,561.794952,477.455997,434.867458,539.424236,471.697458,1007.779184,568.851961,465.905335,583.835431,622.631318,537.541171,480.503787,522.384957,798.603506,563.496948,837.210358
inSilico,,A,loLIG1,45min,596.538278,560.035039,501.081586,669.951339,454.411765,449.299418,454.712943,468.884158,558.588917,432.007324,572.989393,396.683935,482.279493,608.5352,405.810441,516.887637,478.75044,788.256995,528.737579,500.164367
inSilico,,B,loLIG1,45min,513.772997,485.352504,597.645868,620.405413,478.60929,456.82717,456.161,523.474642,629.90761,419.699005,590.594334,514.287674,573.756378,647.938977,521.214113,436.77914,412.549752,725.856141,562.478769,544.059899
inSilico,,C,loLIG1,45min,646.991883,525.224799,492.77503,615.055837,530.363227,424.99516,468.707763,445.874973,534.654685,355.492576,584.911284,472.327094,478.784918,655.785777,451.135851,489.432966,445.455624,831.129128,477.318537,507.250809
inSilico,,A,hiLIG1,45min,602.31568,451.982459,501.521334,552.458273,895.070906,509.672617,1060.559021,418.686461,562.180478,497.253693,559.136317,862.65157,471.250272,838.852436,711.995032,453.660978,1208.632724,681.677327,718.642185,451.564677
inSilico,,B,hiLIG1,45min,677.309669,510.741572,460.345782,545.573265,909.391305,526.92203,1285.173827,482.390845,508.576055,482.93625,581.478434,781.083583,558.914259,779.556648,773.345889,405.674554,1102.860204,825.639155,727.853865,525.063048
inSilico,,C,hiLIG1,45min,530.499302,507.080295,467.832717,555.927051,823.290209,447.817103,1151.233859,566.746126,528.883666,524.689612,578.356567,843.485683,569.066079,868.130229,933.555,455.617179,969.365379,897.327378,709.959033,467.743844
inSilico,INH1,A,loLIG1,45min,431.136607,442.58313,491.105278,632.323017,522.570037,406.672967,462.373119,436.295512,572.083677,505.83346,506.393421,410.99436,457.06183,505.717785,398.874254,532.063655,545.274355,899.368798,459.832931,506.462445
inSilico,INH1,B,loLIG1,45min,464.245072,494.911649,548.703064,612.878805,477.764819,522.704725,436.403243,445.557822,554.168362,555.784829,485.860106,556.692168,520.399908,570.829645,468.582654,510.020831,559.754608,806.150143,476.583974,528.23915
inSilico,INH1,C,loLIG1,45min,400.873579,495.517416,516.115149,614.716087,428.79108,537.531564,471.286551,460.408631,502.973801,488.236257,441.866203,458.406213,482.323559,534.360824,459.025401,504.053385,517.933718,850.509504,597.265989,482.300376
inSilico,INH1,A,hiLIG1,45min,622.406208,445.377509,399.553273,767.529805,610.745905,475.171347,411.903755,455.056152,623.407065,493.398053,710.700211,443.449437,573.928274,649.756201,539.688202,451.527329,510.241572,813.389679,408.457891,469.971489
inSilico,INH1,B,hiLIG1,45min,578.511438,471.826553,497.821691,735.842135,567.692221,418.168251,466.152934,425.431584,556.320108,584.741171,649.385602,501.538926,468.216518,709.563457,449.413942,527.095215,526.165836,789.595393,594.772622,391.810621
inSilico,INH1,C,hiLIG1,45min,555.944467,509.028957,411.80048,719.721901,512.198624,435.703147,440.556001,447.850385,498.787894,466.964777,739.029314,410.466495,514.062957,634.011773,482.000937,565.259985,462.679749,749.780937,469.518949,358.68273
inSilico,INH2,A,loLIG1,45min,471.808092,441.043504,500.958381,759.819878,510.744935,521.492514,392.291078,499.121704,513.883164,432.011995,454.73834,433.864765,509.109668,686.127294,526.189016,429.609375,433.735599,765.391178,582.278652,445.974356
inSilico,INH2,B,loLIG1,45min,470.879098,465.505092,470.034703,601.10818,521.413076,439.183659,418.702069,510.249334,508.962544,469.26494,422.792415,474.73898,505.233051,750.710526,459.452382,469.274297,450.397372,768.948481,476.627149,470.089738
inSilico,INH2,C,loLIG1,45min,413.218993,410.475175,477.189882,582.517138,533.933649,457.974096,501.767327,461.060368,476.838993,450.214567,557.843015,485.545332,476.716184,740.117062,574.525314,408.216751,429.695122,791.660384,454.744904,451.187776
inSilico,INH2,A,hiLIG1,45min,497.025405,475.214846,454.717651,508.365684,443.808064,489.878004,704.6936,563.006966,507.782126,534.31725,460.83199,894.3291,568.689315,726.294949,821.103153,514.257303,520.043134,830.918372,735.828136,474.095625
inSilico,INH2,B,hiLIG1,45min,436.174864,455.078077,468.908835,441.90081,489.978992,438.641821,578.4652,524.88,504.3502,530.29097,430.80567,875.861667,551.809203,812.997824,694.701742,518.600028,517.180144,786.934218,854.001702,481.47981
inSilico,INH2,C,hiLIG1,45min,462.181271,443.528624,408.347625,495.747827,454.66968,503.29136,562.687345,532.423405,571.910694,476.390656,425.98631,1024.514395,509.224052,727.652474,993.915968,440.446335,485.208014,826.793661,721.270065,487.897582
inSilico,INH3,A,loLIG1,45min,552.908371,503.589013,602.502197,435.241592,491.551936,449.368192,466.554846,475.310402,628.969879,553.449124,532.313981,437.044574,485.132731,421.850632,513.24312,518.705883,419.734212,790.063387,479.701249,485.280049
inSilico,INH3,B,loLIG1,45min,568.793293,445.732731,564.114764,473.433454,548.918257,473.743531,444.789667,486.522971,629.90797,460.783019,489.584392,361.534503,479.041823,442.507497,544.531555,511.11714,454.503223,814.624212,518.690974,568.291252
inSilico,INH3,C,loLIG1,45min,569.046988,563.458269,383.296404,489.247803,519.005246,518.892481,485.655441,448.932229,548.279395,563.229233,525.137262,424.905532,534.164915,446.929094,466.368171,504.229398,425.872553,861.257935,462.421959,501.527949
inSilico,INH3,A,hiLIG1,45min,654.642661,703.911394,539.990546,529.116664,927.036283,417.793843,1110.120952,496.828848,560.226558,471.743679,571.417837,591.155412,499.349804,444.372858,840.520974,422.144482,1078.063601,786.767021,478.755631,492.56635
inSilico,INH3,B,hiLIG1,45min,606.812204,554.446792,463.282672,552.09898,896.078075,478.142647,1148.428577,423.441573,502.941507,460.4757,608.555034,534.040906,579.77853,513.502531,786.856291,397.538667,1093.02915,815.049804,431.763485,516.610875
inSilico,INH3,C,hiLIG1,45min,628.813766,567.847558,490.970655,533.023806,834.912982,518.351197,1130.789497,484.050625,484.95822,529.54348,481.498337,527.345208,572.411024,486.29491,912.707664,436.572634,1007.080172,613.655922,386.213661,537.98279
inSilico,,A,loLIG2,45min,528.526838,506.555979,476.80181,750.898925,562.455503,533.490586,501.767398,519.88444,413.68784,534.358377,564.793032,448.436581,616.791374,602.710216,468.176773,479.892488,454.268216,770.888874,499.097444,613.042256
inSilico,,B,loLIG2,45min,637.331962,497.088829,441.428141,668.962698,462.338106,456.728077,435.053473,436.954023,508.094342,600.944623,481.020631,439.032904,545.775468,553.536935,494.043027,413.709471,517.233657,830.461141,488.990775,545.380824
inSilico,,C,loLIG2,45min,708.389501,433.040031,402.631443,530.300831,467.16986,479.815716,449.158489,397.614276,615.836313,550.769238,589.296717,446.536539,428.094131,661.935964,484.473637,499.701677,511.065028,769.503136,591.01629,523.80647
inSilico,,A,hiLIG2,45min,675.766017,1176.474226,481.919124,587.791054,546.123642,480.738366,537.001213,478.037417,496.367511,843.111812,504.331647,473.803272,549.081166,659.507186,466.739694,488.406241,534.853907,862.89396,400.235718,838.13315
inSilico,,B,hiLIG2,45min,705.746098,830.05752,485.522177,630.620674,452.978776,503.125679,458.990695,448.464548,514.331123,889.275144,535.243195,432.675198,519.067888,564.576998,547.86754,593.485717,463.586755,726.983233,495.419742,790.660273
inSilico,,C,hiLIG2,45min,574.687848,1113.444548,486.028018,647.20677,499.290252,539.279568,501.446139,447.474552,444.299244,979.963786,565.825037,450.768349,558.367259,628.121352,476.187822,503.482528,539.542567,819.650048,506.072227,891.568673
inSilico,INH1,A,loLIG2,45min,639.853625,528.781024,473.599594,695.771964,472.01687,455.992764,524.175651,519.843822,533.063628,682.01057,515.55315,451.835032,507.525807,570.263255,465.291285,434.409186,452.708435,870.729325,491.756644,610.978636
inSilico,INH1,B,loLIG2,45min,461.701312,521.707726,396.170932,533.353834,506.696859,458.742983,450.445948,430.902204,503.320957,608.22299,557.571774,508.146312,567.781068,626.581997,445.341671,470.758447,434.682076,764.216348,505.15844,620.589222
inSilico,INH1,C,loLIG2,45min,595.369662,523.64686,439.310109,666.445574,466.465064,483.419427,468.030846,495.595538,456.110021,607.99442,644.753644,452.276127,473.451345,525.188311,520.210155,485.366543,405.624719,760.289113,500.828976,498.39541
inSilico,INH1,A,hiLIG2,45min,594.599361,1027.329115,475.909849,558.366022,549.95873,473.86815,573.83422,474.465973,493.680451,1022.569997,469.806669,419.323421,479.922601,707.357582,506.465677,536.346281,575.093512,815.924854,539.245886,867.125247
inSilico,INH1,B,hiLIG2,45min,583.649046,964.83158,448.556399,628.457289,605.615386,544.940252,480.888477,434.324528,483.002342,848.831507,508.740155,385.745195,511.017073,523.339642,385.168096,446.809057,554.341754,817.174403,567.503373,926.639442
inSilico,INH1,C,hiLIG2,45min,711.941895,1185.692233,445.320344,648.916672,491.564918,524.685841,529.508723,467.868933,479.901179,885.596227,533.104533,490.410299,483.701648,608.848852,464.474433,500.526368,469.988222,779.281865,486.332521,817.430493
inSilico,INH2,A,loLIG2,45min,480.076476,422.838021,511.613551,603.73432,474.575126,624.162357,464.294847,494.979328,613.615736,469.055764,512.648679,398.060799,575.757854,524.791976,610.787441,497.56104,452.08177,740.086204,523.445958,450.324961
inSilico,INH2,B,loLIG2,45min,508.311905,474.114096,465.97021,632.877237,485.96367,547.952341,451.833012,538.973411,587.265418,516.905479,522.304447,355.361006,446.639753,496.059251,476.361215,654.476451,506.067122,688.656646,604.625211,468.612115
inSilico,INH2,C,loLIG2,45min,504.760825,529.622297,441.164438,601.891711,395.056401,536.178477,476.497547,503.733654,545.398433,473.281777,524.269039,479.568601,567.827992,475.430907,521.39672,428.090452,469.078827,782.507083,556.15282,458.4152
inSilico,INH2,A,hiLIG2,45min,507.897239,448.610926,500.881975,594.052819,471.215914,473.742903,501.118442,503.396214,612.288614,521.373491,529.558363,437.45641,506.523333,535.24165,529.75749,480.429183,437.312075,873.086846,481.797179,505.413686
inSilico,INH2,B,hiLIG2,45min,519.598776,406.755091,533.456097,586.686253,506.799816,451.539822,499.28289,431.921485,485.732708,471.069133,556.951979,440.065434,614.945026,541.542773,477.251147,441.430979,436.41038,759.42215,447.334215,444.525841
inSilico,INH2,C,hiLIG2,45min,454.39147,498.67444,483.823487,664.353358,510.500619,450.145135,451.319979,465.823543,641.088757,530.317333,542.783037,484.565101,460.935552,598.831788,473.911766,400.943658,524.105296,746.738333,493.043746,425.386762
inSilico,INH3,A,loLIG2,45min,588.36873,712.994245,415.276252,397.709795,486.957744,473.198979,414.228541,450.728439,607.945353,524.393493,553.796918,444.73258,555.981142,397.330586,466.51731,475.495199,465.186771,884.263945,504.250758,563.018411
inSilico,INH3,B,loLIG2,45min,670.7803,617.31127,520.168024,552.121214,444.582134,510.119568,471.523357,499.633564,500.093975,485.856137,509.63437,457.119773,506.371076,488.164217,478.727999,440.575859,445.202131,801.238425,445.904678,573.424818
inSilico,INH3,C,loLIG2,45min,625.387655,683.454227,397.281351,476.302403,472.860895,414.974049,483.61889,488.909111,473.973832,478.952223,553.138312,521.161762,593.098962,439.826031,449.127511,441.874141,464.75579,791.819695,450.096156,655.815939
inSilico,INH3,A,hiLIG2,45min,591.889017,1515.493334,533.782197,443.334386,487.448673,549.921916,511.995476,507.825729,514.381131,486.444495,432.389059,446.183306,449.62472,491.832682,560.74011,511.225355,483.419299,707.10565,469.077691,1502.187811
inSilico,INH3,B,hiLIG2,45min,684.964221,1716.273058,459.18331,490.76102,430.102385,459.30327,502.184236,505.150879,579.591792,492.133699,564.835857,472.773492,496.157418,456.796147,395.934553,438.936367,423.718038,774.54689,471.807461,1430.448253
inSilico,INH3,C,hiLIG2,45min,599.166758,1830.666712,420.693306,401.605387,485.25366,437.705081,450.225317,474.131794,521.9863,551.51597,514.893013,423.321491,496.258986,496.329204,545.990701,489.210351,402.144493,832.399864,478.548164,1398.568623
inSilico,,A,loLIG1+loLIG2,45min,547.311423,529.791656,501.218087,618.389825,501.514627,413.578409,459.877098,422.199699,596.542501,586.16747,479.987704,436.547162,526.144891,516.435022,464.497747,471.694298,423.630799,785.356389,571.429985,520.856112
inSilico,,B,loLIG1+loLIG2,45min,699.026223,566.35993,513.915325,609.228794,469.242692,406.356318,451.802902,432.130517,599.395353,611.085974,615.163015,442.2959,541.917418,596.174151,441.693405,508.160626,413.112375,720.233298,502.040451,533.120092
inSilico,,C,loLIG1+loLIG2,45min,532.777257,509.260869,515.635837,614.654104,425.528855,451.891521,440.480268,443.639963,592.875419,546.855726,521.809016,566.895754,524.776885,659.558946,535.583134,535.232149,494.745335,840.43592,499.971775,513.508501
inSilico,,A,hiLIG1+hiLIG2,45min,640.972807,461.253019,478.865491,591.704293,953.610443,405.493197,1290.404389,508.188541,469.795718,1208.59773,641.370755,884.269404,498.134164,750.627345,794.454044,566.686998,1163.667974,770.855211,669.1135,749.48018
inSilico,,B,hiLIG1+hiLIG2,45min,640.703781,456.955911,464.503858,613.688902,881.221442,475.230459,1325.005922,422.668309,503.020591,1228.685842,544.476751,868.656792,492.292447,764.214573,745.908788,452.858063,1327.025869,862.792001,659.361048,851.940921
inSilico,,C,hiLIG1+hiLIG2,45min,519.634088,480.212823,428.187165,673.849105,1061.981179,390.218555,1279.951664,513.76819,506.991336,1096.451066,588.67595,819.212267,484.848482,701.171682,861.094344,551.593963,1098.321711,906.160376,665.79062,762.085787
inSilico,,A,hiLIG1+loLIG2,45min,531.099066,441.459329,398.916856,532.223957,884.33808,471.792173,1197.571636,514.476141,469.731831,522.48587,591.238402,825.073636,533.988585,873.211137,852.138962,463.347001,1223.29905,728.58521,615.707306,569.879829
inSilico,,B,hiLIG1+loLIG2,45min,569.959877,520.830072,482.574568,487.058045,1080.634908,465.018563,1290.209964,473.690721,468.938837,676.564562,634.250242,902.149606,434.660622,863.221989,794.317079,511.873572,1068.894418,725.263742,655.181798,475.818982
inSilico,,C,hiLIG1+loLIG2,45min,560.992506,458.361165,433.866474,603.294554,1079.917177,481.558748,1449.458518,531.677674,512.177772,605.992328,654.897108,879.488041,559.298011,770.098145,807.031227,434.49857,989.765859,762.944151,595.168827,499.396367
inSilico,,A,loLIG1+hiLIG2,45min,682.754075,885.422846,433.952707,671.724936,543.031403,432.503385,416.31959,445.483326,549.655144,1015.108177,499.237296,459.875987,510.693856,590.182806,502.461345,404.73245,527.79884,844.928936,547.282508,881.605922
inSilico,,B,loLIG1+hiLIG2,45min,632.107573,828.247726,461.661188,589.738695,528.378265,520.980068,444.633284,451.82862,515.597617,1008.924757,590.206289,485.063608,599.47064,540.445674,498.505776,450.002718,534.795292,807.292177,618.346502,834.284747
inSilico,,C,loLIG1+hiLIG2,45min,683.97939,882.988316,493.889985,674.415593,575.78902,432.577882,492.356376,526.342856,466.985285,1017.836433,441.738312,542.295931,495.650901,620.382479,548.382656,448.249969,437.680315,749.765619,521.678094,769.136893
inSilico,,A,loLIG1,60min,683.92358,515.321701,472.658875,760.978248,443.84213,448.929491,459.977526,498.1096,571.128722,465.337819,619.276763,457.16833,574.685256,687.873647,525.25738,370.314215,581.319849,782.667011,555.783352,517.689013
inSilico,,B,loLIG1,60min,558.23764,448.194485,428.598165,617.144288,454.788526,516.019461,483.35522,363.177074,638.005628,502.254426,561.732481,474.003066,484.87274,584.269046,407.483032,547.974308,484.853501,830.311571,476.206856,485.554193
inSilico,,C,loLIG1,60min,544.260654,489.789134,455.90637,607.61989,496.671468,472.411814,418.809073,482.840928,598.577815,394.333879,593.472291,470.85566,459.00296,685.326729,409.143169,416.221139,475.337293,774.774732,498.944863,457.73163
inSilico,,A,hiLIG1,60min,550.477791,555.0843,370.057592,583.71734,1038.768012,532.967494,1607.361015,497.576607,587.125955,471.329894,646.170611,920.077981,589.096593,644.552987,823.26687,464.184154,1133.349413,785.951694,681.537801,488.111001
inSilico,,B,hiLIG1,60min,598.331963,417.98279,479.283909,531.161399,1009.924449,448.429373,1417.356462,550.494449,545.038814,593.813127,523.739395,887.798608,496.228878,770.898937,953.323894,434.51384,1014.382001,712.666854,680.650807,558.90623
inSilico,,C,hiLIG1,60min,507.570987,456.796436,412.83233,595.205319,859.245609,530.039868,1596.561157,420.154049,552.739671,457.122436,557.206268,786.783332,435.747036,697.178195,923.324196,440.738727,1028.567862,731.983137,554.329175,507.989516
inSilico,INH1,A,loLIG1,60min,469.551071,435.148622,507.53211,536.520795,478.911374,488.397232,533.397093,444.717803,564.527552,472.581395,500.907191,440.020225,506.749505,566.74106,487.651224,497.852808,492.966234,834.340331,511.845473,440.325307
inSilico,INH1,B,loLIG1,60min,502.189621,445.007066,463.336902,617.076407,460.193645,509.155105,508.41809,424.001631,534.305742,525.698227,450.529528,545.896079,533.209726,455.737776,426.185431,524.41058,546.306373,716.176686,469.866224,457.279885
inSilico,INH1,C,loLIG1,60min,454.179201,429.510526,495.243765,562.500939,446.676696,489.678472,437.370217,495.353779,564.651963,484.909329,527.785558,459.924972,495.395592,651.757662,485.889445,461.420587,506.496542,780.841516,519.948346,407.756637
inSilico,INH1,A,hiLIG1,60min,574.571986,518.729597,440.730217,732.71051,572.879859,464.382348,412.280083,448.225449,546.044833,476.372372,608.168556,484.222876,507.485748,795.032937,563.852673,470.513251,502.335197,691.43236,527.982932,446.940355
inSilico,INH1,B,hiLIG1,60min,572.349523,485.550071,508.842939,761.842406,574.152682,542.52121,408.247021,446.831582,537.394449,509.360873,603.743055,425.111332,551.914219,675.818135,441.838632,522.837097,514.503693,822.058014,490.149783,447.380335
inSilico,INH1,C,hiLIG1,60min,575.865178,576.897699,464.478899,692.316117,581.572128,463.936944,397.472734,413.88295,613.654536,454.165278,601.181831,406.875013,471.230064,728.675799,583.674382,499.063043,429.434976,827.3071,576.184297,502.053301
inSilico,INH2,A,loLIG1,60min,482.79391,471.247933,535.003285,607.748208,529.986939,499.847294,558.681325,478.93542,602.54534,443.183485,440.936571,465.016319,576.208221,737.280659,575.597804,431.73757,441.531039,815.110638,473.755449,585.139815
inSilico,INH2,B,loLIG1,60min,472.017489,485.759019,475.487565,723.982233,481.097931,440.162681,434.218349,465.633432,550.928739,436.645505,463.868444,497.199875,483.309796,740.036211,481.289567,438.239278,467.853703,753.246908,503.229713,541.729724
inSilico,INH2,C,loLIG1,60min,417.158997,461.519275,472.456867,802.099157,523.700106,528.543331,440.48914,436.019058,490.566446,478.845432,424.422301,493.080084,579.047274,648.60173,450.000612,472.437397,459.818987,798.225216,411.79958,506.510405
inSilico,INH2,A,hiLIG1,60min,454.007857,571.884271,419.775973,550.490008,479.139531,424.70509,574.561168,549.915467,586.699774,517.37411,515.977898,865.841818,454.101659,861.992891,794.785476,503.479858,464.395373,716.777463,665.141936,514.926505
inSilico,INH2,B,hiLIG1,60min,460.493233,462.920684,488.52017,503.199335,440.142759,438.9985,742.168428,583.200934,544.095949,486.321798,463.167317,973.058065,471.980316,898.813581,912.451182,483.415343,454.152633,769.60615,626.667981,579.01445
inSilico,INH2,C,hiLIG1,60min,530.634993,468.218034,448.816338,507.35919,451.916038,457.074243,725.801013,530.794975,534.093116,504.874045,452.617418,1096.927953,503.108806,837.80679,881.856814,498.583049,480.355692,834.90008,696.710289,537.403259
inSilico,INH3,A,loLIG1,60min,597.525478,403.153353,461.951693,496.299238,488.505806,432.980626,471.275748,543.290934,642.581997,520.346812,576.529546,452.770779,524.797608,468.283179,425.332083,462.198788,500.499106,779.642624,491.942719,460.147587
inSilico,INH3,B,loLIG1,60min,534.80789,490.619041,489.67097,414.147989,583.299492,479.574139,518.721609,478.146209,552.341486,419.382876,558.358708,466.714275,527.712651,503.089485,522.22255,494.736771,402.718719,828.381597,444.381993,482.017776
inSilico,INH3,C,loLIG1,60min,527.48214,463.338627,469.009045,501.203112,471.276641,468.441003,431.127158,383.364332,539.644759,382.601163,518.920323,431.766513,467.568142,523.792492,407.940237,433.132869,488.930763,842.515658,423.09323,490.786803
inSilico,INH3,A,hiLIG1,60min,656.744726,681.430475,449.967637,481.403362,934.569995,453.747007,1301.491547,417.747696,551.39427,468.342932,595.777993,583.249771,501.112289,476.472896,692.58279,487.325755,1093.103328,678.396022,465.677293,556.381064
inSilico,INH3,B,hiLIG1,60min,594.89548,668.486013,515.948309,449.121468,859.556632,505.609423,1365.581278,453.877348,575.94197,510.136411,586.505061,488.478983,513.9798,470.48483,865.00141,523.814836,1037.343722,661.932205,467.614937,542.330469
inSilico,INH3,C,hiLIG1,60min,626.673987,571.141097,491.516687,522.756517,822.997973,479.082433,1421.480352,481.08856,574.326435,515.929435,544.137796,502.128044,594.757009,477.773206,907.940097,419.418458,1064.874759,754.94639,466.430016,513.209906
inSilico,,A,loLIG2,60min,609.478584,704.772598,479.47239,630.032543,476.9568,464.828731,458.441679,508.209379,577.613814,630.19001,555.6066,439.859928,462.984473,572.746023,417.552339,443.834,536.946519,824.98622,539.053107,543.850778
inSilico,,B,loLIG2,60min,664.389305,538.960349,492.360813,565.235592,517.783535,476.595611,530.752289,529.538027,487.777537,529.350789,490.372575,442.882828,479.903963,597.239486,450.909588,474.683762,504.55101,863.506573,532.21377,608.32216
inSilico,,C,loLIG2,60min,612.285463,557.02094,522.047182,703.329508,478.724435,403.918498,468.578081,458.038124,427.244882,597.538469,565.759629,553.264946,538.224544,567.669905,435.799872,463.226924,442.422899,757.467315,488.994357,479.311367
inSilico,,A,hiLIG2,60min,658.418022,970.121343,544.894877,681.914447,448.688057,468.7743,445.910744,457.252052,460.312051,1028.723609,455.117678,489.999099,476.119412,700.906191,558.665812,523.933153,457.861254,786.41256,510.046509,674.570432
inSilico,,B,hiLIG2,60min,650.175483,943.09736,448.769711,686.212266,559.535005,536.156912,504.660231,502.716701,459.925408,1029.789151,599.91155,474.150132,529.274559,718.609823,544.671267,452.308161,433.563974,723.474672,502.723694,751.956323
inSilico,,C,hiLIG2,60min,658.067405,897.911905,505.830988,674.174778,535.941675,453.355185,407.25628,462.368384,477.124161,1087.612821,582.614793,458.123603,569.188161,739.483331,411.77995,553.419853,516.163433,753.02926,531.283117,767.297874
